id,outlet_id,priority_score,transaction_score,engagement_score,product_adoption_score,risk_score,contributing_factors,scored_at
2081acd5-6924-5b2b-acc7-1a234755b64d,9238634c-c937-5e10-b425-5e31b9923a8b,65.3,58.0,67.6,85.9,49.7,product_gap|low_transaction_volume|missed_visits,2025-07-29T00:00:00
c3633e8e-da5b-57ef-b0f7-e740983db08b,7c02f579-69f1-5574-84c1-fc512e1649c7,68.0,76.7,46.1,74.7,71.7,competitor_risk,2025-07-25T00:00:00
d4c2cdad-7000-5390-af8c-845224011ba2,1029a969-eaf3-5b34-9888-eeca955131fe,65.3,36.5,78.3,43.8,52.9,inactive_products,2025-07-30T00:00:00
7ba2b160-b7bb-5695-80fb-eca50fe08cd4,131766f9-7a95-5c38-89ca-cb3f219ffe8c,18.3,15.5,12.9,67.0,24.7,missed_visits,2025-07-29T00:00:00
0e33ab80-034d-5dde-8982-3e3663e9612a,419e04d5-554e-5f26-870c-490f24f89c94,41.8,16.4,61.9,37.4,44.4,declining_revenue|low_transaction_volume,2025-07-30T00:00:00
3e7b23d6-af3d-59c4-8150-090c3b3f0c46,e3aa2c03-d2ea-56ba-8cfd-684d1385ff06,46.0,42.7,60.2,87.2,39.1,product_gap|inactive_products,2025-07-26T00:00:00
dd535d96-3665-59e0-ab36-9186a9de7a03,d2a38a31-ff4e-5132-bc1a-c0a3de566401,47.9,21.8,56.3,59.3,37.6,inactive_products|competitor_risk|declining_revenue,2025-07-27T00:00:00
ff089b24-d0dd-5d2c-ae5c-725b0c6f50da,1fdc8070-ea18-528c-95c6-21bd601556d9,15.6,30.7,4.6,87.6,10.4,declining_revenue|product_gap,2025-08-01T00:00:00
30591a11-2e26-5046-97e5-3468daed3fe1,10c25549-9e52-525f-b4e1-3a5a7d98a56f,54.5,47.0,78.0,17.8,41.1,high_churn_probability,2025-07-29T00:00:00
b46d2c02-c983-54b2-b72c-e86c43d38160,b7416f3c-4e1c-5231-9f5c-d4b36aef8c69,31.8,20.7,24.2,86.2,41.0,inactive_products|declining_revenue|competitor_risk,2025-08-01T00:00:00
4a4feafd-126a-51fd-9384-7818c30b03e4,d0919697-1853-5240-b9fa-4b67ef68111e,29.8,44.7,29.9,79.4,30.8,low_transaction_volume|missed_visits,2025-07-25T00:00:00
2b1bc6f8-2c9a-5c91-9609-c691777267c4,26cfb47a-1770-50c0-93c0-1902e1383ecb,31.6,22.9,55.3,36.9,39.4,missed_visits|competitor_risk,2025-07-25T00:00:00
70120221-47f6-5211-844d-35c00d15df84,75bbd7eb-0476-5f46-9b01-32c25a4774e3,70.7,70.5,72.8,40.5,76.1,competitor_risk,2025-07-26T00:00:00
852b6257-759b-54e9-9d5c-d1c65d94ac97,70eaeea2-928a-5eb5-b563-8b339c068505,92.7,92.8,71.0,62.0,89.5,competitor_risk|low_transaction_volume|high_churn_probability,2025-07-26T00:00:00
daffc515-d3ed-5222-98c5-dc38f0c12321,f9cf41ec-effa-5b4c-8be7-0e9fe5d931db,19.1,3.9,19.6,56.5,1.0,inactive_products|competitor_risk|high_churn_probability,2025-07-28T00:00:00
6d1e9de0-6947-5d7a-a2b1-02e150afb290,4c051f32-86d9-5d97-bf24-5f8b5dd62268,49.1,57.9,51.6,19.2,54.8,declining_revenue,2025-07-31T00:00:00
f31581b8-b184-5611-a94f-ca04dae855cf,c0df7fa1-c35b-5e76-9f7f-be2d4e7b9137,68.8,74.0,80.8,10.6,60.0,product_gap|high_churn_probability,2025-07-29T00:00:00
4e1249d3-5782-52fe-b3fb-094d5a8fe570,fdc8490f-18c5-541c-a881-0a783177e69a,90.2,72.4,96.6,82.7,90.2,high_churn_probability|missed_visits,2025-08-01T00:00:00
79ba7b2c-8616-5d49-b172-20733b1542f8,bf1e7cdd-c176-5a12-adee-ae2347e0b045,98.0,68.8,94.3,77.3,89.4,low_transaction_volume|inactive_products,2025-07-27T00:00:00
f37550b4-9dce-5d26-88c3-51e36986d23c,280eeed9-60dd-5113-9e55-694840c439c0,28.4,47.1,13.0,61.6,33.3,product_gap|declining_revenue|competitor_risk,2025-07-26T00:00:00
e5baf9c3-0e72-5fcb-93a0-10be183b92a1,81f09c34-379c-5c48-920c-966e2067fe0c,43.9,34.0,34.8,22.7,30.8,product_gap|high_churn_probability|declining_revenue,2025-07-30T00:00:00
bbbc0c07-ff85-52f9-bcec-759848a3c180,a98ed541-03fd-5425-8eec-a87c602d2311,35.2,47.0,18.1,35.8,18.0,competitor_risk|product_gap|missed_visits,2025-08-01T00:00:00
71d360c7-afc7-5b91-ae67-f1285445fc11,afec21ca-7a3b-57fe-bd1a-0548dbc90abd,32.5,3.9,42.9,83.6,14.9,inactive_products|competitor_risk|declining_revenue,2025-07-26T00:00:00
36238f24-4a6d-5c09-aad2-fed725da1eaa,06ddfe83-8a06-5462-8cc2-d513bb19d779,80.5,59.7,84.5,27.7,66.3,declining_revenue|product_gap|missed_visits,2025-07-29T00:00:00
fcaefffb-6484-5817-a116-2e7e93b55b4f,73a41282-6a7f-52a0-a8e4-59e5fe677ddc,44.1,47.0,32.8,84.8,42.9,inactive_products|missed_visits,2025-07-31T00:00:00
2fee40eb-84cd-5b36-9318-b690599a80fb,ef06c2cd-3f07-5cac-9769-02f0b83cbd69,43.3,27.5,63.1,17.4,38.2,low_transaction_volume|inactive_products|declining_revenue,2025-07-27T00:00:00
8efd0cf5-71e8-55ce-8bcc-619f7bb575c5,d6c5492e-1e4e-5995-8f19-f08cde1f8800,51.5,26.5,66.3,43.1,46.1,product_gap,2025-07-31T00:00:00
bd268313-a3ca-5ede-96a2-85750730cbd7,be2bed8f-23f4-5c48-8645-bfe78827e3ab,23.4,27.5,21.8,22.9,12.4,product_gap|missed_visits,2025-07-30T00:00:00
98b0e9ff-50c8-5233-b528-9cdf133884ef,02520a14-3e5c-5475-a61e-0be9e3abb5de,41.4,60.2,66.1,48.7,39.8,competitor_risk|low_transaction_volume|high_churn_probability,2025-08-01T00:00:00
11e7d50e-038c-5e66-8fbd-70e4d8801116,1c58051c-76cd-5899-a182-95fa49aca941,21.3,25.1,24.8,51.4,24.2,missed_visits|low_transaction_volume|declining_revenue,2025-07-29T00:00:00
53f28ad2-30a3-52c9-9155-746f616903c5,b4e79e56-2f1f-51be-aafa-b3520aeed22c,49.7,21.1,31.6,16.7,50.4,declining_revenue,2025-07-30T00:00:00
10d685b3-3cfd-5427-a300-9da5fa1e7161,036cfe8f-06a2-57a8-bed2-93f08427137b,25.7,15.9,28.3,33.5,28.1,declining_revenue|low_transaction_volume,2025-07-25T00:00:00
8b984fd3-4efd-548b-b193-d9e8905bbd85,97d04480-5e52-5237-a88e-b2e227706fdf,32.4,11.1,41.8,81.0,20.9,declining_revenue|missed_visits,2025-07-26T00:00:00
3bdf54e2-5cb5-586a-aaa1-34e5a7c558de,f9b89a31-5568-500b-ad1d-a051081a529c,19.1,37.3,21.5,80.6,12.3,missed_visits|declining_revenue|high_churn_probability,2025-07-28T00:00:00
0a8c8684-56d9-5365-adcb-d1a0999a9aac,1473abde-9150-5527-b7b4-02c74c77e27b,47.6,39.1,51.0,39.9,46.6,low_transaction_volume|competitor_risk|product_gap,2025-07-31T00:00:00
97e4db66-2d93-5135-a62f-b7ab04d88b48,578d5b84-5e11-50bd-b68e-24b49a525709,33.0,15.6,28.5,58.3,39.3,competitor_risk,2025-07-27T00:00:00
ce40bda0-aa29-5ce6-aad2-4ab80bf03c4a,d1d234d2-2487-57ef-aee2-33e973811c55,30.9,41.4,27.4,24.9,18.3,declining_revenue,2025-07-29T00:00:00
160315e3-9876-5581-a425-85085dfeb465,ba7159ca-f7be-52f1-a9d1-44a63f28cb10,59.7,35.8,50.6,10.9,49.6,declining_revenue|missed_visits,2025-07-25T00:00:00
ac31bbfb-02a0-5fb0-b752-c9b10a86b8db,76a66565-6464-5b17-aaad-6730bfd4b656,57.0,30.3,46.2,27.0,43.5,declining_revenue|competitor_risk,2025-07-28T00:00:00
8b95aadd-7121-519b-ac94-419eb718e9ac,8bfe8753-2521-510c-ad0f-7e2fd070a553,43.7,47.8,40.4,75.1,29.6,low_transaction_volume|competitor_risk|product_gap,2025-08-01T00:00:00
23014c9d-7cce-5207-bfed-41aadaaccde9,9bc19287-b73f-5635-8e8a-dee11dd608ba,64.1,55.1,45.3,23.7,53.9,low_transaction_volume|missed_visits,2025-07-26T00:00:00
b7a2debc-909e-5180-88ee-cbf153eefbf8,e9c26c5f-6e89-53ec-8a85-bf1d27870158,24.5,0.8,38.7,56.1,4.6,missed_visits,2025-07-25T00:00:00
5ad6c50f-563f-5631-b73a-7fea28226b6d,10f5f13e-184b-5a69-8637-e0ac9a00d67a,26.4,42.6,3.3,61.6,8.5,low_transaction_volume|competitor_risk,2025-07-31T00:00:00
b0d4848c-7c93-5287-bd1f-d48b5a96ccbf,6c486d84-abcb-58a9-a7db-ff516a80a68c,48.2,31.9,60.9,42.0,44.9,high_churn_probability|missed_visits,2025-07-27T00:00:00
0d649cac-d759-5c36-af03-546154404a26,786390d1-ab71-5384-a730-b8f9a9062710,54.8,39.7,79.0,49.5,54.0,product_gap,2025-07-31T00:00:00
4fc65daa-1b62-5bdb-8950-84a7ebfab874,25545ace-abf2-5cc2-b6df-48625825ed4a,48.7,21.1,24.2,18.4,38.4,low_transaction_volume|inactive_products|declining_revenue,2025-07-26T00:00:00
dda20ca5-8c42-5fdc-b7e0-d3bd1318fd9f,940adcf7-3b1c-5148-ac50-e1b961896f75,65.7,71.9,81.3,75.3,61.8,declining_revenue,2025-08-01T00:00:00
df324353-df4a-57cf-9338-724762ac98a7,dd6e8ae8-0f91-53d6-a8c0-6d409a1e2341,52.4,66.5,29.5,13.8,41.5,missed_visits,2025-07-28T00:00:00
a6baeb01-ad4a-5066-a980-f73db4393fce,b0a32ea1-e4e4-5b93-97e0-fc2421ffb921,68.2,73.2,89.5,56.7,51.8,inactive_products|product_gap|missed_visits,2025-07-27T00:00:00
5a271ab0-fe3b-59fb-9264-55b6ed17a710,8122ddc9-61ef-5c11-bdea-f98d562804c9,65.9,69.3,66.9,29.2,60.2,inactive_products|product_gap|high_churn_probability,2025-07-25T00:00:00
6243eddb-563c-54cd-8bcd-47c9abb17ae3,a340c7ed-b3c3-5a59-a44f-1547bab0b84e,84.4,76.4,63.1,71.3,85.8,inactive_products|high_churn_probability,2025-07-27T00:00:00
3244ae75-0cea-5be2-a244-96eb306c4a96,c343505d-ffa6-524a-9eb3-aca0ca377424,37.3,39.7,55.1,65.6,19.6,high_churn_probability,2025-07-25T00:00:00
841b15f1-2896-59e6-9044-42d63832aaef,948c68aa-7395-575d-b8c4-5144f50384d3,17.4,8.1,34.7,25.0,2.9,high_churn_probability,2025-07-29T00:00:00
31c952a6-cb01-5ae3-a527-8fc5529b9718,2d71b602-681d-5ad6-8d68-5690a23c8e04,47.6,53.0,55.3,77.8,30.7,competitor_risk|missed_visits|high_churn_probability,2025-07-30T00:00:00
c090dc05-f546-5dff-9a5b-ae8168c5d9a8,de3077bd-c791-5e4e-93a3-e4330eadfb3e,23.8,38.0,25.0,72.4,9.4,product_gap|inactive_products,2025-07-28T00:00:00
6a874edc-6ae0-5a4b-8dcb-b7bf53f71199,e264837a-28e8-5acf-a3ac-7f85e68bdf13,31.9,9.3,50.7,69.6,19.1,missed_visits|competitor_risk|low_transaction_volume,2025-07-25T00:00:00
66900220-b99b-5830-8ec7-1fe3aaec3527,5fdbf0dc-d4dd-53f4-a882-7339832d9cea,22.5,28.1,21.5,31.2,30.3,product_gap,2025-07-31T00:00:00
ec57999e-2e2b-5610-bbd7-68dbd88e4904,293e698d-212e-511a-9515-6d61fdc1b3a5,29.2,19.5,25.7,36.7,22.4,declining_revenue,2025-07-27T00:00:00
43022e17-3e9f-5b93-94f4-575a24f74d0c,6a536aa5-84b3-5994-9693-3f54ec998ced,18.9,7.5,8.3,24.1,8.0,product_gap|high_churn_probability|inactive_products,2025-07-25T00:00:00
dd738def-28f6-5720-b770-b2aad4e2d1d4,d1990782-0026-5f85-a6ec-c0d79e7b1c0e,90.4,62.3,74.0,18.9,73.8,high_churn_probability,2025-08-01T00:00:00
a5cc32a2-e4cf-5eb0-9009-7ae0855eb952,bb1193ea-475f-5fa2-aded-586c27d75e49,57.3,53.9,46.0,80.6,58.2,low_transaction_volume,2025-07-26T00:00:00
d0e9ffd1-de00-5223-b272-b6b5c297ef84,702fa0a4-cbfc-5e37-a9ec-f2d1dc0a0e6a,30.7,37.4,49.7,31.5,16.8,declining_revenue,2025-07-29T00:00:00
cdb4c937-7908-5fef-9650-4d6bcfc9414d,5c6e76db-2fc3-5cd1-a173-9983505a460b,68.7,53.1,43.8,24.8,75.9,high_churn_probability|competitor_risk,2025-07-25T00:00:00
ed923dfa-1c5a-5f05-b54e-237655e74407,e7a7895e-2fc1-5433-b2c9-73989a4c0033,44.6,48.6,27.9,36.6,38.2,declining_revenue|inactive_products|missed_visits,2025-08-01T00:00:00
72967fc4-6eb9-507b-b777-1d4d2603897a,b4f9dae8-ae3e-584f-82de-7a4ccd246261,41.6,20.5,29.8,16.2,42.0,missed_visits|low_transaction_volume,2025-08-01T00:00:00
f19d7380-8660-53c7-81a3-1d9cf17dd96c,891e6a23-e1ae-5a69-9572-e8f3a99d8538,38.8,33.2,26.1,18.8,43.3,competitor_risk|low_transaction_volume,2025-07-28T00:00:00
1cc493ef-c352-58fd-b28c-21720f33e98f,f656a39e-ddac-53cf-b6ec-4633223d1cfd,48.4,57.2,28.4,74.3,38.5,competitor_risk|declining_revenue|high_churn_probability,2025-07-25T00:00:00
f0170fb4-bdf7-55f4-8882-262a8bb717de,5964b9e8-8813-5f2e-9a80-c3a4757bd3c4,44.4,27.1,42.3,76.2,33.4,missed_visits|high_churn_probability|product_gap,2025-07-27T00:00:00
38cfa78b-12d4-5592-a833-851e28480362,a78f2631-237a-5d78-a64c-8b17452e1e17,66.7,42.4,76.0,68.3,47.4,inactive_products|competitor_risk|product_gap,2025-07-26T00:00:00
6277a97f-bba3-555f-82be-7c2c21d8bb03,4db627b8-be15-5bf8-aa4f-d683904d344e,97.1,68.1,88.2,65.7,87.0,declining_revenue|missed_visits|product_gap,2025-07-29T00:00:00
c83e7b0d-7975-5ad2-8745-c3ce1c927d02,56e8d5b0-4400-519c-8e6d-d4d7211066f5,94.9,87.3,99.0,80.2,91.9,product_gap,2025-07-25T00:00:00
9f3b77ae-1dd6-5abe-ae01-dbf2227229c0,ead80d95-d1d2-533e-8fd5-2170018d31dc,54.5,68.9,49.0,43.4,64.3,declining_revenue|missed_visits|high_churn_probability,2025-07-28T00:00:00
507170eb-ed3b-5ae5-bece-c5e86c0d67c6,f4c61748-8d5b-589c-9f1f-8af6981b3308,22.6,35.6,5.9,73.6,19.6,competitor_risk|high_churn_probability|missed_visits,2025-07-27T00:00:00
a3c2dd65-d47e-5cf2-bbbe-dcd3f4d06c71,9c02da2c-06aa-5e34-b23d-9783743254fd,26.5,43.2,8.9,64.5,22.2,product_gap,2025-07-28T00:00:00
b1281d72-2d82-5934-81a5-d5562704e5da,44ce25f2-1034-5721-93ec-4bf383dbfd9b,40.0,24.4,54.9,11.2,21.2,declining_revenue|missed_visits|product_gap,2025-07-28T00:00:00
07143b1b-bf3c-5222-a523-1d482649890b,d38029ff-40eb-5673-b670-dcdf1fd1b2b1,48.0,42.4,23.3,38.2,53.0,low_transaction_volume,2025-08-01T00:00:00
cef503b3-3532-5726-85f4-bd2f1e2f58c9,10c83407-865b-5ee2-bffe-439c73f75a1e,25.1,30.0,38.5,22.4,7.6,missed_visits|competitor_risk,2025-07-28T00:00:00
238c3c71-c662-5aaf-8e1b-5eaf8f94f8b9,5cf188df-ad11-540f-9127-5759a57d8b36,20.7,37.4,13.3,12.6,28.7,declining_revenue|product_gap|competitor_risk,2025-07-29T00:00:00
f6219c50-f694-5e09-a58a-e63a6dc4eade,7b823571-d7ec-57fb-a5d6-0ded204a6c50,47.5,65.8,27.4,30.9,36.5,product_gap|inactive_products|high_churn_probability,2025-07-28T00:00:00
d4f628e7-87bd-57cf-b6e7-da1fba89b40c,3d0834da-1004-5eaf-9b12-70ca1efbc891,21.9,33.7,6.5,71.4,9.4,high_churn_probability|missed_visits,2025-07-26T00:00:00
55a5a3a7-3d81-51ce-84cd-09f46c641cd6,eb82deaa-92da-5be5-ab42-2c44bcb552b7,56.6,41.5,78.0,46.9,42.1,missed_visits|low_transaction_volume,2025-07-26T00:00:00
5c58ed8e-d954-55a2-a378-2045539dbb6e,3c6b2714-5acf-550e-bf55-33353293bcac,18.8,19.6,30.0,38.6,10.2,product_gap|high_churn_probability|missed_visits,2025-07-25T00:00:00
5d7183d4-5717-53f2-82f2-e2ac4509786a,654eeebb-caf8-5066-ab67-ffc632b12b31,70.5,86.1,46.8,71.3,53.2,product_gap|low_transaction_volume,2025-07-30T00:00:00
a08f68e6-9d6b-5440-b0e0-714cc2fbcf7b,9bdc9e38-c690-5ecf-94a5-a6227e33ac59,39.6,38.6,33.3,59.7,46.6,inactive_products|declining_revenue,2025-07-28T00:00:00
4e6dd886-5e88-5c26-9cef-1a86bad96260,5fb56317-a4ef-568f-9e94-392c9b455c66,17.1,24.9,19.5,71.0,14.1,declining_revenue|product_gap,2025-08-01T00:00:00
a2618baa-faf8-550f-be66-ad8d3d98fb6b,c0fcbd72-431a-5fae-a813-aad8ed4da4a5,18.4,4.1,25.8,75.8,16.1,inactive_products|high_churn_probability,2025-07-27T00:00:00
3f219d14-7561-5fbc-9c29-eea6e2a477e5,89cc7e6b-2c81-53a5-809d-394cc9e568b0,65.9,65.2,66.5,67.4,67.0,high_churn_probability,2025-07-30T00:00:00
b1533361-e447-5976-81e0-0b25f1d28eeb,1b5b3406-cca4-5db4-bdc0-313197045c63,37.5,52.2,44.5,22.4,36.3,declining_revenue|inactive_products,2025-08-01T00:00:00
4fc04424-14ce-5c25-8070-97888dc7c9da,41b80fd9-6858-5727-804d-3446f9b1f4cd,47.2,20.6,29.9,80.4,42.8,high_churn_probability|declining_revenue|low_transaction_volume,2025-07-29T00:00:00
38693216-d6dd-5da2-9644-2fbecf175e7e,82101f33-5b49-5c01-9817-2c429a395480,23.2,19.2,2.7,19.7,15.3,low_transaction_volume|competitor_risk,2025-07-30T00:00:00
0d883400-d73e-5702-a6bc-fc35a21bd9aa,87da5f3a-826c-5172-89cc-5af570063d5f,47.8,60.8,53.7,44.6,46.9,missed_visits|competitor_risk|product_gap,2025-07-30T00:00:00
cd833c89-df68-56e7-94e7-2cf76e1243de,05032ccc-088f-5bff-bf0b-6d8b11de254d,20.7,20.8,32.0,26.0,15.1,high_churn_probability|declining_revenue|inactive_products,2025-07-28T00:00:00
0615f2ac-d3b4-5665-8359-2cdf31823a47,1cfa69ba-72bf-5b6a-a929-257b367e3009,93.4,77.7,90.4,18.6,84.5,product_gap|missed_visits|high_churn_probability,2025-07-26T00:00:00
5b978608-fb73-527e-a76e-35f0528624e7,88bf0ee2-5237-548f-b350-bd7762cf6887,20.9,23.1,0.5,34.2,20.3,product_gap|low_transaction_volume,2025-07-25T00:00:00
2383d9d1-fafc-56b6-b0be-3ced6bbef93f,80ccd3ab-b208-5d5c-af4d-58c4fb338f85,41.3,55.4,39.2,10.7,26.0,declining_revenue|product_gap,2025-07-29T00:00:00
9d633284-52bc-59cd-b78d-dac29dcd460a,12abe88c-6607-5a93-8e94-051ebb98f263,29.0,3.1,36.7,38.1,30.5,competitor_risk|product_gap|inactive_products,2025-07-27T00:00:00
cad8be2f-bfad-5214-b0b8-cf221b5e1518,eb980f3d-e240-57e1-a831-ca15a13b3d55,33.4,42.6,41.3,83.9,15.4,missed_visits,2025-07-25T00:00:00
69cac509-57e8-5342-9d7b-0a8352d22e16,75179f00-1271-5352-8932-ab86611eb04e,30.1,9.1,40.5,50.6,29.8,competitor_risk|high_churn_probability,2025-07-28T00:00:00
93c49e1b-9a33-5518-83cc-c56ca2d56304,244d5793-ee1f-588e-94b6-fb44a513eda7,20.2,14.0,27.9,42.3,1.5,competitor_risk|inactive_products,2025-07-30T00:00:00
9497f15b-c64f-5394-952d-e79353694127,f89a510f-e521-5198-bf5d-87fc682c09ca,47.0,33.1,33.5,71.7,54.5,low_transaction_volume|product_gap|high_churn_probability,2025-07-29T00:00:00
44591802-9550-5b5a-ad19-726f2a6ddfd3,dce5079e-2a1f-5bcf-a06a-c77c37039980,43.2,57.8,56.0,43.6,25.1,high_churn_probability,2025-07-28T00:00:00
609c29e1-0f50-5eec-8f9f-419ed87aa74e,54634559-6cb7-5cff-ac34-0cd5de4a1566,82.3,81.2,93.2,83.9,71.9,low_transaction_volume|product_gap|missed_visits,2025-07-25T00:00:00
470d61aa-7ac4-5766-b5a6-ad2b8f1bb6a2,fec5ef32-adc8-52e8-a786-3c1a3eeddcb4,30.1,9.9,29.7,64.3,16.9,competitor_risk|inactive_products|declining_revenue,2025-07-30T00:00:00
a42e468d-fa03-5931-ae49-aa22a0f0e194,37f79259-d62e-5c69-afdf-2389be70cc01,32.4,31.5,38.8,63.5,18.5,inactive_products|declining_revenue|low_transaction_volume,2025-07-30T00:00:00
455aa6f8-1d7e-563a-b391-073637aa805c,f22cfccb-07c1-5c34-875a-781e473a5a84,82.3,79.4,94.2,37.3,82.8,inactive_products|product_gap,2025-07-25T00:00:00
5bb87d63-61e0-5250-8f06-da2dab0da524,a88d88af-877f-56c1-9477-69b5f3181ec4,22.6,35.3,23.8,38.5,29.6,competitor_risk,2025-07-30T00:00:00
f5ec2467-3358-5e1f-90f3-44d751a1e86b,1489d537-b510-5d2e-8462-6a04a053779b,47.1,35.9,25.6,16.3,50.5,product_gap|high_churn_probability,2025-07-28T00:00:00
27459a2c-e084-56af-9179-800d85599809,0cac86aa-94c6-5442-9a2c-abdb872c090f,19.0,23.5,14.6,27.9,27.3,declining_revenue|low_transaction_volume,2025-07-28T00:00:00
1ae63446-7305-5828-abc2-f22c58767ee3,44015697-3e20-5cfe-bf53-1eed5cfb9c5f,30.6,49.0,9.4,56.0,36.2,low_transaction_volume|declining_revenue,2025-07-28T00:00:00
af2f9428-4a56-5f81-88d1-7dd49ba10089,af01f3b6-58f8-5da7-b010-4af3143c45bd,31.0,35.8,11.5,47.7,38.5,competitor_risk,2025-07-28T00:00:00
31e8c141-2e1c-54a0-8ef7-9a956bd10605,bd68906f-9496-59ec-b6f7-a1c7cbd457e5,41.1,32.2,26.2,81.0,22.9,missed_visits,2025-07-29T00:00:00
40dddaf9-3a6d-5d64-b59e-fdfd53f7b5a5,23826633-9aad-5005-85cf-96f377012cf8,36.9,18.7,15.5,85.8,44.0,missed_visits|high_churn_probability|low_transaction_volume,2025-08-01T00:00:00
bce3a045-25af-582f-b4d2-50ada84e27b2,6bda4027-616b-55bf-9c25-12cfc5146718,68.6,68.6,74.3,16.4,65.2,product_gap,2025-07-30T00:00:00
59fe9154-b76a-5bd9-9d35-cfff20895e64,ca8462ce-fb7b-5338-830e-f468a915e3f1,66.8,38.5,67.1,62.0,59.7,low_transaction_volume,2025-07-28T00:00:00
dabfcf3d-1587-5e46-b189-8492b0c8eb8e,83a5753b-2def-57f3-97c0-f5d18385ccc0,46.3,62.8,22.6,72.5,32.1,low_transaction_volume,2025-07-26T00:00:00
49a55e54-724b-5912-acb1-b7c34d0143ef,9400bc5a-a0e8-51d4-ac65-198f7c034d14,42.3,14.9,55.6,65.6,35.2,low_transaction_volume|competitor_risk|product_gap,2025-07-26T00:00:00
fc49eb0e-7dde-533c-ad90-b33b91a2f003,b6fe779b-5c1b-5168-b1fe-21fba9d1ac9e,91.0,65.6,86.9,82.3,81.2,product_gap,2025-07-27T00:00:00
34203503-88c2-58ab-8355-6994599e7a81,b4077fc4-2cf7-5ff9-8d68-edb22986e213,70.9,52.5,75.3,28.2,73.3,declining_revenue,2025-08-01T00:00:00
515bb39f-ae0a-5166-b115-e3e45e092a20,f0d978da-a823-54ce-b4fa-57d8d0b0a4f2,54.6,60.6,70.3,16.1,38.4,inactive_products,2025-07-30T00:00:00
ef2839e4-b624-5643-a4ee-cb5661bc01b6,b3846a6a-3c83-5d01-8118-53db0ce7111d,26.3,30.3,13.5,33.4,24.5,missed_visits|competitor_risk,2025-07-25T00:00:00
f086506a-b307-528c-b48f-17d062b5cd6c,5d2d7e8e-dd31-5892-a306-980c402b03c4,41.3,58.2,26.6,66.4,45.7,low_transaction_volume|inactive_products|missed_visits,2025-07-29T00:00:00
ea033f90-ddfa-5d87-bad9-ca4508d7c898,9eb33723-4279-5c9e-9659-739a57fe1735,32.7,17.4,40.4,52.1,20.8,missed_visits|competitor_risk,2025-07-31T00:00:00
0de291f9-3e2c-5560-a420-267d3886fb6c,4c97df8a-b536-5991-bed8-a6d0664d9c6a,41.6,35.9,20.5,83.0,46.9,high_churn_probability|competitor_risk,2025-07-29T00:00:00
b57c0733-5d84-588b-aa0f-8b0e3192c6e7,c3753c2f-d009-5a3a-8cff-e16d8c15df87,27.2,34.2,41.6,12.9,14.3,declining_revenue|low_transaction_volume|missed_visits,2025-07-25T00:00:00
f7fab1fa-9638-56be-bf26-1575fdd528c5,215ae3ed-2b44-5040-8217-2093422d167d,41.0,35.9,17.7,32.2,32.5,low_transaction_volume|inactive_products,2025-07-31T00:00:00
adc4a71e-691d-508e-a2dd-326bda7a30eb,5c9ee565-043b-52a5-bbef-ca3aaf316974,41.8,54.9,36.0,13.6,28.0,product_gap|inactive_products|low_transaction_volume,2025-07-30T00:00:00
fbf85a9e-821a-5962-b6e2-419a9774d2ba,1d2c9cb9-8b37-50de-ba65-e9a6f65dc5b0,93.2,64.4,92.5,85.0,97.6,low_transaction_volume|high_churn_probability|missed_visits,2025-07-27T00:00:00
7b39ff05-423b-5dd1-9e2f-59388e54f43a,864c3b09-e16e-5faa-8caa-f47102a11352,51.9,32.7,28.3,68.1,50.6,inactive_products|competitor_risk,2025-07-26T00:00:00
a543788c-035a-50c4-9db7-210637baaf8e,4be5ab66-a8df-5fbf-945e-19504788428c,79.6,77.2,97.8,84.6,68.2,inactive_products|low_transaction_volume|high_churn_probability,2025-07-25T00:00:00
3b82380f-f2d3-5a16-876d-2fef70ce100c,2f1e66ae-eeb5-5f54-9e48-d24f4c98c313,32.0,10.1,26.0,69.7,39.7,competitor_risk|inactive_products|missed_visits,2025-07-30T00:00:00
36fce8d1-6662-59e2-b839-75e702597bbd,eccf8f2f-74c8-5c68-974f-0bc7901dab2c,67.2,84.8,46.5,30.0,63.5,inactive_products|high_churn_probability,2025-07-27T00:00:00
9849beff-1857-5eb1-acd0-3a1bf5a1536c,1a77d982-a47b-58a0-bd2b-de19d4248d2a,91.4,72.0,75.4,30.0,90.1,competitor_risk,2025-08-01T00:00:00
f7e82d16-4c61-5230-aa65-79623cdb28c5,85aa98f4-084b-5288-9dbb-124f2d9ea885,20.0,33.9,20.0,11.4,0.3,high_churn_probability|missed_visits|inactive_products,2025-08-01T00:00:00
b1bbcb21-1f05-57a0-9bd0-2ba897cc0a2a,d07c4afd-0945-5bc3-be6f-f3bbc4e34385,53.6,34.5,31.6,85.1,41.9,high_churn_probability|competitor_risk,2025-07-27T00:00:00
8a8d3553-3dc2-5041-8c1c-16b3e0a3c4e3,91c5c8f3-6bb3-5821-853c-78275cabba38,53.1,61.4,41.9,79.5,36.9,declining_revenue|missed_visits,2025-07-30T00:00:00
9c4ce7f1-686b-5388-9030-37a3f90b60bf,cbfa0efd-9c36-5326-b5bb-5bdb4b4ca623,20.9,4.7,1.8,64.8,26.7,high_churn_probability|low_transaction_volume|declining_revenue,2025-07-27T00:00:00
58549217-dbb6-582b-bddb-40a7797ba53d,34bc1027-e52d-5ec1-b3f9-75e3237a8674,16.7,35.8,0.7,77.6,22.7,declining_revenue|low_transaction_volume|missed_visits,2025-08-01T00:00:00
